Movie Name,Year,Timing(min),Rating(10),Votes,Genre,Language
Three Sisters,2005,124,6.5,18,Family,hindi
Maha Shakti Maa,1990,126,6.9,24,Drama,hindi
Engineers,2017,126,6.9,24,Drama,kannada
Karaar,2017,130,6,7,Drama,marathi
The Rock,,137,5.5,21,Action,hindi
Untitled Shakun Batra Film,2021,138,6.5,207.5,"Comedy, Drama, Romance",hindi
Do Gulab,1983,136,6.8,5,"Drama, Romance",hindi
Shobdo Kolpo Droom,2018,90,4.3,10,Drama,bengali
Kudumbasametham,1992,126,6.6,21,Drama,malayalam
Madam Zapatta,1962,137,5.5,21,Action,hindi
Rasikan,2004,129.5,4.4,203,"Comedy, Thriller",malayalam
Gulaabo,1986,137,5.5,21,Action,hindi
Jalarekha,1981,137.5,6.4,10,Unknown,malayalam
Azhagu Kutti Chellam,2016,133,7.7,84,Drama,tamil
Shob Charitro Kalponik,2009,135,6.8,408,Drama,bengali
Kadathanattu Maakkam,1978,137.5,6.8,12,Unknown,malayalam
Ulkatal,1978,136,7.5,25,"Drama, Romance",malayalam
Seetharamaiah Gari Manavaralu,1991,145,7.6,235,Drama,telugu
Maa Purnagiri,2019,148,6.5,18,Family,hindi
Hushaar,2009,126,6.9,24,Drama,kannada
Muttidella Chinna,1954,137.5,6.4,10,Unknown,kannada
Thendral Veesum,1962,137.5,6.4,10,Unknown,tamil
Vikram Shashikala,1949,137.5,6.4,10,Unknown,hindi
The Storyteller,,126,6.9,24,Drama,hindi
Dhwaantham,2018,9,,,"Short, Fantasy, Thriller",malayalam
Paraya Dhan,1971,124,6.4,59,"Drama, Thriller",hindi
Kittu Puttu,1977,155,7.5,22,Unknown,kannada
Mounam Sammadham,1990,144,6.9,138,"Crime, Drama",tamil
Sindoor Ki Holi,1996,137,5.5,21,Action,hindi
Aai Tuza Charni Majha Sansaar,2009,113,6.9,24,Drama,marathi
PanchaKalyani,1980,129,6.9,24,Drama,telugu
Vedha,2008,138,6,77,"Action, Drama",tamil
Wanton,2020,90,4.2,124,"Crime, Thriller",hindi
Naya Ghar,1953,132,6.6,25,"Drama, Family",hindi
Pakalpooram,2002,159,5.4,116,"Horror, Romance",malayalam
Asalem Jarigindi,2021,112,5,22,Horror,telugu
Gharkul Punha Hasava,1990,137.5,6.4,10,Unknown,marathi
Punnagai Mannan,1986,153,7.8,817,"Comedy, Drama, Romance",tamil
Sarva Line Vyasta Aahet,2019,126,6,22,Comedy,marathi
Kahan Hai Manzil Teri,1939,137.5,6.4,10,Unknown,hindi
Mezaan,1978,126,6.9,24,Drama,hindi
Vishwamitra,1952,137.5,6.4,10,Unknown,hindi
Mr.Veerappan,2016,113,6.4,2540,"Action, Biography, Crime",tamil
Kokkarakko,1995,149,4.6,39,Comedy,malayalam
Qarib Qarib Single,2017,125,7.1,7128,"Comedy, Romance",hindi
Private Detective: Two Plus Two Plus One,1997,130,5.8,61,Mystery,hindi
Nenu Maa College,2016,126,6.9,24,Drama,telugu
Sameera,1981,132,3.8,5,"Drama, Family",hindi
Hamara Parivar,2009,153,6.9,24,Drama,hindi
Baap Beti,1954,126,6.8,14,Drama,hindi
Shradhanjali,1981,139,7.3,18,"Drama, Family",hindi
Rushy Vamsam,1999,137.5,6,6,Unknown,malayalam
Shobha,1954,137.5,6.4,10,Unknown,hindi
Thiruvalayannur Bhattathiri,2016,9,8.2,9.5,Short,malayalam
3:56 Killari,2015,120,5.8,6,Thriller,marathi
Prarthona,2015,126,7.3,9,Drama,bengali
Footprints,2019,92,6.9,24,Drama,urdu
Ek Chalis Ki Last Local,2007,143,7.3,4816,"Adventure, Comedy, Crime",hindi
Mayil,2019,126,6.9,24,Drama,malayalam
Pothan Vava,2006,148,4.1,207,"Action, Comedy, Drama",malayalam
Jasmine,,126,6.9,24,Drama,tamil
Sitara Aur Mehr-Un-Nisa,1992,126,4.7,24,Drama,urdu
Naduve Antaravirali,2018,108,7.9,104,Comedy,kannada
Roop Shaukeenan Da,1983,133,6.2,31,Romance,punjabi
Krishna Bhakta Bodana,1944,137.5,6.4,10,Unknown,hindi
Athidhi Mandhiram,2002,137.5,6.4,10,Unknown,malayalam
Sethum Aayiram Pon,2020,102,7.2,293,Family,tamil
Sayyan,1970,137.5,6.4,10,Unknown,punjabi
Kala Pul: The Black Bridge,2008,44,6.9,7,"Short, Drama, Thriller",urdu
Sandeep Aur Pinky Faraar,2021,125,4,610,"Comedy, Crime, Drama",hindi
Muthyam,2001,133,6.2,31,Romance,telugu
Ranga (S.S.L.C),2004,148,6.2,130,"Action, Comedy, Drama",kannada
Nagma-E-Sahra,1945,130,4.8,6,"Action, Adventure, Drama",hindi
Jurassic City,1996,137.5,6.4,10,Unknown,malayalam
Screwdriver,,120,6,32,Thriller,hindi
Shiddat,2005,40,6.9,24,Drama,urdu
Gowandi,1966,137.5,6.4,10,Unknown,punjabi
Vaanavil Vaazhkai,2015,155,5.1,13,"Drama, Musical",tamil
Jab Jab Phool Khile,1965,141,6.9,276,"Musical, Romance",hindi
Inspector Dhanush,1991,150,6.5,26,"Action, Drama",hindi
Sarangadhara,1957,137.5,6.4,10,Unknown,tamil
Powder,2014,137,5.5,21,Action,marathi
Raithu Bharatam,1994,126,6.9,24,Drama,telugu
Raju Gari Gadhi 2,2017,117,5.3,690,"Comedy, Horror, Thriller",telugu
Tu Hi Mor Balma,2010,155,6.9,24,Drama,bhojpuri
Lalitha,1976,146,6.5,15,"Drama, Family, Musical",tamil
Kala Heera,1989,137.5,6.4,10,Unknown,punjabi
Vittalwadi,2021,139,8.2,340,"Drama, Family",telugu
New,2004,200,6.3,341,"Comedy, Drama, Musical",tamil
Bhootaha,2020,100,5,22,Horror,hindi
Debi Chowdhurani,1974,126,7.5,16,Drama,bengali
Parinam,2004,133,7.5,6,Romance,bengali
Talk of the town USA,2015,30,7.2,11,Talk-Show,nepali
O Varsham kurisina ratiri,1989,126,6.9,24,Drama,telugu
Krantikaal,2005,126,6.5,11,Drama,bengali
Idi Kathakaadu,1979,132,8,72,"Drama, Family",telugu
Patay Khan,1955,137.5,6.7,7,Unknown,urdu
Kuraiondrumillai,2014,135,6.5,11,"Drama, Family, Romance",tamil
Hathyar: Face to Face with Reality,2002,140,5.6,617,"Action, Crime, Drama",hindi
Idu Namma Alu,1988,166,7.4,80,Comedy,tamil
Golondaaj,2021,124,6.35,21.5,Sport,bengali
Anurager Choa,1986,126,6.8,10,Drama,bengali
Shimana Periye,1977,117,7.6,153,"Adventure, Drama, Romance",bengali
Doraemon: Nobita and the Island of Miracles ~Animal Adventure~,2012,100,6.7,279,"Animation, Action, Adventure",hindi
Ahare Mon,2018,110,7.2,292,"Drama, Romance",bengali
Pehli Nazar Mein,1996,133,6.2,31,Romance,hindi
Bonkers Part 1,2019,9,7.45,15.5,"Short, Thriller",malayalam
I Scream,2016,112,5.7,134,"Action, Thriller",tamil
Sara Akash,1969,100,7.1,59,Drama,hindi
Oru Raagam Pala Thaalam,1979,121,6.4,10,Unknown,malayalam
May I have this seat?,2020,10,8.2,9.5,Short,urdu
Mathil Mel Poonai,2013,137.5,4,7,Unknown,tamil
Phir Bhi,1971,136,6.7,61.5,"Drama, Romance",hindi
Drawing the Tiger,2015,96,8.8,6,"Documentary, Drama",nepali
Thangamaana Raasa,1989,135,5.6,8,Unknown,tamil
Mero Paisa Khoi,2017,131,6.3,94,"Comedy, Drama",nepali
A l'Ecole des bambous,2011,52,7.5,37.5,Documentary,nepali
Mounaksharangal,2019,153,6.9,24,Drama,malayalam
The Truth,1998,121.5,7.2,294,"Crime, Mystery, Thriller",malayalam
Iddaru Iddare,1990,83,7.5,26,Drama,telugu
Ali Baba Chalis Chor,1970,137.5,6.4,10,Unknown,punjabi
Jantar Mantar,1964,136,5.3,28,"Action, Adventure, Fantasy",hindi
Phir Wohi Raat,1980,146,6.6,85,"Crime, Horror, Mystery",hindi
Dhoorathu Pacchai,1987,137.5,5.7,6,Unknown,tamil
Conditions Apply: Ati Lagu,2017,112,6.2,17,Drama,marathi
Dongala Bandi,2008,130,6.2,82,Comedy,telugu
Mangamma Sapatham,1965,176,4.5,6,Drama,telugu
Mansala Pankh Astat,1961,132,6.6,25,"Drama, Family",marathi
Malaal,2019,136,5.9,823,"Action, Drama, Romance",hindi
Mazhai,2005,141.5,4.7,201,"Action, Adventure, Comedy",tamil
Hello Mama,2018,130,6.1,42,Comedy,kannada
Ashi Hi Banwa Banwi,1988,137,8.8,1143,Comedy,marathi
Navagraha,2008,147,7.6,106,"Action, Crime, Thriller",kannada
Thekkekara Super Fast,2004,115,3.1,43,Comedy,malayalam
Vaaranam Aayiram,2008,169,8.1,10419,"Drama, Romance",tamil
Beg for Life,2020,90,6.9,24,Drama,bengali
Avva,2008,134,6.9,24,Drama,kannada
Rusithu Paar En Anbe,2019,137.5,6.4,10,Unknown,tamil
Kuttram Kadithal,2015,120,8,720,Drama,tamil
Paavada,2016,147,6.2,1307,"Comedy, Drama",malayalam
High End Yaariyaan,2019,121,5.8,259,"Comedy, Drama, Family",punjabi
Kolaveri Di Nepali Version,2011,,,,"Short, Comedy, Romance",nepali
Atharintiki Daaredi,2013,170,7.2,8455,"Action, Comedy, Drama",telugu
M3 - Midsummer Midnight Mumbai,2014,120,6,32,Thriller,hindi
Rahasya Police 115,1968,163,7.2,25,"Action, Crime",tamil
Shikwah,1974,126,6.9,24,Drama,hindi
Paanch Papi,1989,137,3.8,13,Action,hindi
Dressing Table,2016,85,6.9,24,Drama,bengali
Pangaligal,1961,137.5,6.4,10,Unknown,tamil
Ee Thanutha Veluppan Kalathu,1990,140,7.4,385,"Mystery, Thriller",malayalam
Dukhtare Hind,1934,137.5,6.4,10,Unknown,hindi
Neramu Siksha,1973,180,8.2,26,Drama,telugu
Thodi Thodi Si Manmaaniyan,2017,135,5.8,37,"Drama, Romance",hindi
Pushyaraagam,1979,137.5,6.4,10,Unknown,malayalam
Ek Vardaan Nagina,2005,135.5,6.6,15,Fantasy,hindi
Janata,1947,137.5,6.4,10,Unknown,hindi
Chamma Chekka,1993,150,6.1,42,Comedy,telugu
Notun Probhat,1970,126,6.9,24,Drama,bengali
Kaathirukka Neramillai,1993,126,4.9,12,Drama,tamil
Kahani Mitra Ki,2017,126,6.9,24,Drama,hindi
Uruthikol,2017,138,6.8,6,Action,tamil
Be Qabu,1996,137.5,6.4,10,Unknown,urdu
Ukku manishi,1986,130,6.9,24,Drama,telugu
Mask,2019,131,3.7,52,"Comedy, Thriller",malayalam
Rubaai,2017,119,6,54,Action,tamil
Madhuchandrachi Raatra,1989,130,6.1,42,Comedy,marathi
Muriyada Mane,1964,137.5,8.5,10,Unknown,kannada
Shinkhal,1983,126,6.9,24,Drama,bengali
Doosara Pati,2004,120,6,32,Thriller,hindi
Ishq firangi,2018,133,6.2,31,Romance,hindi
Bayko Aali Badloon,1999,130,6.1,42,Comedy,marathi
Sthreeku Vendi Sthree,1996,137.5,6.4,10,Unknown,malayalam
Yeshwant,1997,145,7.2,1054,"Action, Crime, Drama",hindi
Mappilai Sir,1988,130,6.6,10,Musical,tamil
Sunyo Theke Suru,2017,126,6.9,24,Drama,bengali
Sarkar Colony,2011,130,4,23,Comedy,malayalam
Miss Goodnight,1960,137.5,6.4,10,Unknown,hindi
Jamalo,1962,137.5,6.4,10,Unknown,punjabi
Nimirnthu Nil,1968,161,6.6,35,Unknown,tamil
Tiki Taka,2020,104,7.5,1295,"Comedy, Sport",bengali
De Dana Dan,2009,162,5.5,7521,"Action, Comedy, Crime",hindi
Lekh,1949,132,6.6,25,"Drama, Family",hindi
Aatmiyulu,1969,126,6.9,7,Drama,telugu
Sati Anjani,1934,137.5,6.4,10,Unknown,hindi
Pad Man,2018,140,7.9,21904,"Comedy, Drama",hindi
Hawas Ki Raat,2000,120,6,32,Thriller,hindi
Ranga Maarthaanda,2021,126,6.9,24,Drama,telugu
I Got the Job,2018,11,7.8,10,"Short, Drama",urdu
The Vida,2020,13,7.8,10,"Short, Drama",malayalam
Radha Ka Sangam,1992,136,5,70,"Drama, Romance",hindi
Maayasiragu,2012,30,7.7,15,"Short, Drama",malayalam
Barad,2016,104,7.9,9,Drama,marathi
Bhai Taru Singh,2018,94,8,46,Animation,punjabi
Kaliyalla Kalyanam,1968,137.5,6.4,10,Unknown,malayalam
Dharam Sankat,1991,155,3.7,19,"Action, Drama",hindi
Anu,1998,100,7.3,12,Drama,bengali
Siva,1989,163,6.8,26,Drama,tamil
Rangdari,2012,137,6.6,9,Action,hindi
Navrayane Sodli,1987,126,6.9,24,Drama,marathi
Ekdin Thik,2011,126,6.9,24,Drama,bengali
Sahasa Puthrudu,1990,137,5.5,21,Action,telugu
Satrangee Parachute,2011,115,5.3,66,"Comedy, Drama, Family",hindi
The Heart Becomes Quiet,1999,88,7.5,37.5,Documentary,urdu
Village of the Vampire,2020,152,4.6,693,"Horror, Mystery, Thriller",tamil
Oru Vili Kathorth,2016,15,7.8,10,"Short, Drama",malayalam
Police Aur Mujrim,1992,146,5.3,49,"Action, Musical, Romance",hindi
Idhayam,1991,130,6.9,135,"Drama, Romance",tamil
Iridiyam,2015,137.5,6.4,10,Unknown,tamil
Panditji Batayeen Na Biyah Kab Hoyee,2005,126,6.9,24,Drama,bhojpuri
Lajjaavathy,1979,118,6.4,10,Unknown,malayalam
Anantha Vruthantham,1990,138,3.8,8,"Comedy, Drama, Romance",malayalam
Sitaramaraju,1999,148,5.7,139,"Action, Drama, Romance",hindi
Santu Rangili,1976,126,7,9,Drama,gujarati
Ek Aur Ziddi Man,1995,137,5.5,21,Action,hindi
Nagareega Komali,2006,130,6.9,24,Drama,tamil
Chattambi Kavala,1969,137.5,6.4,10,Unknown,malayalam
Magrib,1993,126,6.9,24,Drama,malayalam
Sathiram Perundhu Nilayam,2013,150,6.9,24,Drama,tamil
Tero Nadir Parey,1969,82,7.2,6,Drama,bengali
NERAM VANTHACHU,1982,126,6.9,24,Drama,hindi
Oru Sumangaliyude Katha,1984,126,6.9,24,Drama,malayalam
Headmaster,1958,83,7.2,17,Drama,bengali
Kay Sera Sera,2012,60,5.5,21,Action,hindi
Do Dil Diwane,1981,133,6.5,15,Romance,hindi
Sands of Silence,2016,86,8.1,39,"Documentary, Drama, Thriller",nepali
Durgeshgorer Guptodhon,2019,133,6.6,598,"Adventure, Comedy, Drama",bengali
Agni Natchathiram,1988,146,7.7,1244,"Action, Crime, Drama",tamil
Golgappe,2020,130,6.1,42,Comedy,punjabi
Agnidevan,1995,138,5.8,145,"Drama, Musical",malayalam
Priye Ninakku Vendi,1975,137.5,6.4,10,Unknown,malayalam
Dil Ka Rishta,2003,150,4.7,1597,"Drama, Musical, Romance",hindi
Cadaver,2020,122,6.6,282.5,"Crime, Drama, Mystery",tamil
Chittu Kuruvi,1978,126,7.1,7,Drama,tamil
Baba Teerthnath,2022,131,6.3,94,"Comedy, Drama",hindi
Chandrolsavam,2005,169,6.4,478,"Drama, Thriller, Action",malayalam
Mighty Ka Mighty Attack,2015,94,5.75,19.5,Animation,hindi
Ek Elan-e-jung,2007,126,6.9,24,Drama,hindi
Maa Bhoomi,1979,158,8.3,61,Drama,telugu
Paanchwin Manzil,1983,140,6,32,Thriller,hindi
The 137 Auditions of Avrahaam Yaakob,2020,112,6.9,24,Drama,malayalam
Debata,1990,136,6,10,Drama,bengali
Devashapath Khara Sangen,1985,126,6.9,24,Drama,marathi
Son of Sinbad,1958,120.5,2.4,16,Adventure,hindi
Haseen Reshma,2002,120,6,32,Thriller,hindi
Club Dancer,2016,125,6.9,17,"Action, Musical, Thriller",hindi
Kingdom of Clay Subjects,2016,88,8.3,139,"Drama, Family",bengali
Jawani Ki Pyas,1987,120,6,32,Thriller,hindi
Maaza Agadbam,2018,130,6.9,24,Drama,marathi
Mehndi Walay Haath,2005,45,6.6,25,"Drama, Family",urdu
Circus Ramudu,1980,144,7.8,33,"Action, Drama",telugu
Kalavar King,2010,138,4.4,28,Comedy,telugu
Silpi,1995,137.5,6.4,10,Unknown,malayalam
Chamatkaar,1978,137.5,6.4,10,Unknown,hindi
Rameswaram,2007,135,3.8,10,Drama,tamil
Manasa Vacha Karmana,1979,126,6.9,24,Drama,malayalam
Athbhutha Dweepu,2005,127,5.4,254,"Action, Adventure, Comedy",hindi
Psychedelhi,2017,135,6.9,24,Drama,hindi
Jababdihi,1999,136,6.7,61.5,"Drama, Romance",bengali
Naqsh-E-Sulemani,1933,154,,,"Fantasy, History",hindi
Dorangia Daku,1940,137.5,6.4,10,Unknown,hindi
Ganesha Matte Banda,2008,126,6.9,24,Drama,kannada
Moti Ghar Ni Laaj,2000,126,6.9,24,Drama,gujarati
Aisa Yeh Jahaan,2015,120,6.6,51,Drama,hindi
Mahatirtha Kalighat,1976,116,7.15,12,History,bengali
C U Soon,2020,98,7.8,4340,"Drama, Mystery, Thriller",malayalam
Rowdy Fellow,2014,150,6.6,245,"Action, Romance",telugu
Anan,2020,137,5.5,21,Action,malayalam
Meraa Ghar Mere Bachche,1985,150,4.7,20,"Drama, Family",hindi
Husband Material,2018,156,6.9,7298,"Comedy, Drama, Romance",hindi
Kaadhal,2004,122,7.5,1024,Romance,tamil
Drama Fever,2007,46,6,106,"Action, Crime, Drama",urdu
Teri Diwali Meri Christmas,2020,68,5.7,23,"Adventure, Fantasy, Romance",hindi
Dagabaaz,1970,136,5.5,21,Action,hindi
Baba Lagin,2007,128,6.1,42,Comedy,marathi
Vaayai Moodi Pesavum,2014,140,6.7,1571,"Comedy, Drama, Romance",tamil
My Big Father,2009,140,4.1,114,"Comedy, Drama",malayalam
Chauranga,2014,88,6.6,299,Drama,hindi
Tungipara Miya Bhai,2021,126,7.9,12,History,bengali
Lucky Star,2013,137,5.4,148,"Comedy, Drama",malayalam
Wo Jo Tha EK Messiah Maulana Azad,2019,122,7.6,19,Biography,hindi
Krodh Jawani Ka,1988,120,6,32,Thriller,hindi
Nili,1950,133,7.7,9,Romance,hindi
Sallu Ki Shaadi,2017,109,3.6,39,Romance,hindi
Ek Baar Aaona,1998,120,6,32,Thriller,hindi
Lori,1966,130,6.6,10,Musical,urdu
Bholi Bano,2017,126,6.9,24,Drama,urdu
Tamil Selvan,1996,152,7.9,9,Drama,tamil
Zara sambhal ke,2013,115,6.3,7,Drama,hindi
Goodbye,2022,131,6.3,94,"Comedy, Drama",hindi
A Woman of Merit,2015,5,7.8,10,"Short, Drama",nepali
Rithubhedam,1986,126,6.7,13,Unknown,malayalam
Awara Zindagi,1989,144,6,77,"Action, Drama",hindi
Ravi Varma,1992,144,7.6,5,Unknown,kannada
Pashupati Sharma: Lutna Sake Lut,2019,5,8,17,"Short, Music",nepali
Love Story,2020,139,8.5,22,Drama,bengali
Pattam Pole,2013,122,4.9,548,Romance,malayalam
Baiko Maheri Jaate,1963,137.5,6.4,10,Unknown,marathi
Satya: More Than Human,2008,126,6.9,24,Drama,marathi
Chukkalanti Ammayi Chakkanaina Abbayi,2013,126,5.1,25,Drama,telugu
Jala Tharangam,1978,137.5,6.4,10,Unknown,malayalam
Uronchondi,2018,101,6.2,42,Drama,bengali
Dandupalya 3,2018,102,6.1,45,"Crime, Thriller",kannada
Palataka,1991,136,6.7,61.5,"Drama, Romance",bengali
Samayam,2009,126,6.9,24,Drama,malayalam
Anaganaga Oka Durga,2017,141,6.9,24,Drama,telugu
Bhagyadevatha,2009,131,6.4,327,"Comedy, Drama",malayalam
Pyaar Karke Dekho,1987,144,6.5,54,"Drama, Family",hindi
Challani Talli,1975,137.5,6.4,10,Unknown,telugu
Bin Badal Barsat,1975,137.5,6.4,10,Unknown,urdu
3 DOBA: Three Mistakes of God,2016,135,6.9,24,Drama,gujarati
Yaaruku Yaaro,2007,115,6,21,Romance,tamil
Tales of Our Girls,2015,30,8.4,9,"Documentary, Short",rajastani
Salman Society,2018,126,6.9,24,Drama,marathi
Qaid Mein Hai Bulbul,1992,136,2.9,33,"Drama, Romance",hindi
Pavithra,2013,120,4.3,13,Thriller,telugu
Annai Bhoomi,1985,92,7.4,7,Unknown,tamil
Nalaya Manithan,1989,107,6.2,31,Horror,tamil
Kambakkht Ishq,2009,142,3.9,6660,"Action, Comedy, Romance",hindi
Bolidan,2010,92,5.9,144.5,"Action, Drama, Romance",bengali
Akorshon,2013,180,5.95,17.5,Crime,bengali
Chaakara,1980,129,7.4,5,"Action, Drama",malayalam
Snehavin Kadhalarkal,2014,130,6.4,10,Unknown,tamil
Rishi,2005,149,6.9,24,Drama,kannada
Tappu Chesi Pappu Koodu,2002,147,5.4,470,"Comedy, Drama",telugu
Aadharam,1992,133,7,35,Drama,malayalam
Aai Mala Kshama Kar,1957,137.5,6.4,10,Unknown,marathi
Som Mangal Shani,1988,137,5.5,21,Action,hindi
Varnnakazhchakal,2000,131,5.1,47,"Comedy, Drama",malayalam
Naam Iruvar Namakku Iruvar,1998,154,6.3,23,Drama,tamil
Jitt Qanon Di,1986,137.5,6.4,10,Unknown,punjabi
Aag Hi Aag,1987,170,5.3,92,Action,hindi
Kaai Raja Kaai,2015,137.5,5.8,8,Unknown,telugu
Nijama Nizhala,2016,108,6.9,24,Drama,tamil
Hatimtai Ki Beti,1955,133,6.45,14,Adventure,hindi
Ek Hi Manzil,2000,133,6.2,31,Romance,hindi
Toofani,1937,137.5,6.4,10,Unknown,hindi
Venal,1981,137.5,6.4,10,Unknown,malayalam
Khakhee,2020,126,6.9,24,Drama,tamil
Katha Solla Porom,2016,117,6.4,20,Comedy,tamil
Parichayam,2018,124,7.9,13,Romance,telugu
Muskaan,2004,127,4.4,190,"Mystery, Romance",hindi
Daiva Neethi,1947,137.5,6.4,10,Unknown,tamil
Jab We Met,2007,138,7.9,48292,"Comedy, Drama, Romance",hindi
Game: He Plays to Win,2014,161,6.4,195,"Action, Crime, Thriller",bengali
Neela Thamara,1979,136,7,23,"Drama, Romance",malayalam
Lafangey Parindey,2010,126,5.2,2013,"Action, Drama, Romance",hindi
Aahaa,1997,162,6.6,119,Drama,tamil
Maya Machindra,1975,126,7.9,9,Drama,hindi
Anjaane Rishte,1989,126,6.9,24,Drama,hindi
Main Tere Pyaar Mein Pagal,1999,146,5.3,6,Comedy,hindi
Ganga Aur Geeta,1979,137,5.5,21,Action,hindi
Khuwabzaadi,2018,126,6.9,24,Drama,urdu
Moyur Ponkhi,1967,126,6.9,24,Drama,bengali
Muddula Chellelu,1985,134,6.9,24,Drama,telugu
Poomani,1996,137.5,4.2,16,Unknown,tamil
Kattanum Paalum,2014,12,8,18,"Short, Comedy, Drama",malayalam
Muruga,2007,126,6.9,24,Drama,tamil
Nanbargal Narpani Mandram,2015,140,6.9,24,Drama,tamil
Aastha,2020,126,6.9,24,Drama,nepali
Vanakathukuria Kathaliye,1978,137.5,4.9,17,Unknown,tamil
Kotha Neeru,1982,127,8.2,40,"Drama, Romance",telugu
Green,2021,115,6.9,24,Drama,hindi
Vondo Neta,2004,137,5.5,21,Action,bengali
Kunwara Baap,1942,134,6.4,10,Unknown,hindi
Parched,2015,116,7.6,4877,Drama,hindi
Mardani,1983,141.5,6.4,14,"Action, Crime, Drama",marathi
Daku Shamsher Singh,1975,137,5.5,21,Action,punjabi
Tere Liye,2001,138,5.4,51,"Drama, Family, Musical",hindi
Duniya Tumhari Hai,1942,137.5,6.4,10,Unknown,hindi
Ei Ravil,2001,137.5,6.4,10,Unknown,malayalam
Vasant Bengali,1938,137.5,6.4,10,Unknown,hindi
Njan Kathorthirikkum,1986,137.5,6.4,10,Unknown,malayalam
Halodhia Choraye Baodhan Khai,1987,120,7.8,78,Drama,assamese
Poochakkoru Mookkuthi,1984,156,6.8,251,Comedy,malayalam
Zhagaram,2019,113,5.4,144,"Adventure, Thriller",tamil
The Holy Land Revealed,2004,102,7.5,37.5,Documentary,malayalam
Dorakadu,2015,116,5,116,"Horror, Romance",telugu
Azhagaana Ponnuthan,2010,108,6.2,31,Romance,tamil
Kota Junction,2015,126,7.5,43,Drama,hindi
Thalai Prasavam,1973,133,6.4,10,Unknown,tamil
Dikro Kahu ke dev,2006,126,6.9,24,Drama,gujarati
Mission Posssible,2010,100,5.7,7,Drama,marathi
Sur Asur,1990,130,6.7,7,Comedy,hindi
Yeidhavan,2017,133,5.9,116,"Action, Crime, Drama",tamil
Jadi Jantem,1974,141,7.7,40,"Crime, Romance",bengali
Missing,2018,120,5.8,2014,"Drama, Mystery, Thriller",hindi
Mangni,1992,126,6.9,24,Drama,hindi
Manavadi Kosam,1977,137.5,6.4,10,Unknown,telugu
Ragasiyam,2010,126,6.9,24,Drama,tamil
Anaadi Anant,1986,137.5,6.4,10,Unknown,hindi
Betterfelt.com,2010,18,8.4,9,"Documentary, Short",nepali
Kanne Kaniyamudhe,1986,126,6.9,24,Drama,tamil
Anubhav: An Experience,2003,90,3.6,10,Crime,hindi
Sangeet Samrat Tansen,1962,147,6.7,11,"Biography, Drama, Music",hindi
Abhagin,1938,151,6.4,10,Unknown,hindi
Bansa Pradip,2003,178,5.6,84,"Action, Romance",bengali
Dictator,2016,155,4.2,623,"Action, Drama",telugu
The Last Supper,2014,107,3.6,22,"Adventure, Mystery, Thriller",malayalam
Love Action Drama,2019,146,5.2,1312,"Comedy, Romance",malayalam
Police Ke Ghere Mein,1996,137,5.5,21,Action,hindi
Bodi Shah,1959,137.5,6.4,10,Unknown,punjabi
Chilaka Gorinka,1966,126,6.9,24,Drama,telugu
Shammi Bhaiya,2007,138,6.9,24,Drama,bhojpuri
Farze Ada,1936,137.5,6.4,10,Unknown,hindi
Bhagyachakram,1968,148,7.15,38.5,"Drama, Musical",telugu
Trippy Trip,2018,54,6.4,414,"Horror, Mystery, Thriller",hindi
Konapuramlo Jarigina Katha,2019,106,6.9,24,Drama,telugu
Gangster Bande,2018,60,6.6,8,Music,punjabi
Jiyo Kaka,2011,123,5.7,27,Comedy,bengali
Shool,1999,138,7.7,2856,"Action, Crime, Drama",hindi
Purbeli Chalana,2019,14,7.95,13.5,"Short, Comedy",nepali
Aegan,2008,170,4.6,1499,Action,tamil
8 PM: A Murder Mystery,2008,121,6.05,15,Mystery,hindi
Flower Girl,2019,8,8.4,9,"Documentary, Short",urdu
Aankhon Mein Sapne Liye,2005,133,6.2,31,Romance,hindi
Manu the Great,1989,88.5,5.7,55,"Crime, Drama, Fantasy",hindi
Kaadu Njangalude Veedu,1978,137.5,6.4,10,Unknown,malayalam
His Highness Abdullah,1990,156,7.9,1200,"Drama, Musical, Thriller",malayalam
Ramu To Diwana Hai,1980,130,6.1,42,Comedy,hindi
Hai Krishna,2012,126,6.9,24,Drama,kannada
Vintha Samsaram,1971,124,6.5,18,Family,telugu
Zakhmo Ka Hisaab,1993,131,4.8,31,"Action, Crime, Drama",hindi
Kaul Manacha,2016,130,6.1,42,Comedy,marathi
Maithili Ennai Kathali,1986,137.5,6.2,20,Unknown,tamil
Nanban Oruvan Vandha Piragu,2021,126,6.9,24,Drama,tamil
Karma ke Rati,2013,130,6.9,24,Drama,assamese
Machalti Jawani,1989,107,6,106,"Action, Crime, Drama",hindi
Ticha Umbartha,2016,126,5.5,6,Drama,marathi
Manacha Kunku,1981,148,5.9,251,"Action, Comedy, Drama",marathi
Lagal Raha Ae Rajaji,2008,153,6.9,24,Drama,bhojpuri
Central Jail,2014,126,6.9,24,Drama,kannada
Johny I Love You,1982,171,4.8,36,"Action, Romance",hindi
Rikshavodu,1995,150,5.2,100,"Action, Drama",telugu
The Priest,2021,140,6.3,4113,"Horror, Mystery, Thriller",malayalam
Aazaan,2011,125,4.3,346,"Action, Musical, Thriller",urdu
Visiri,2018,122,6.9,24,Drama,tamil
Raftaar - An Obsession,2009,120,5.9,7,Thriller,hindi
Aromalunni,1972,137.5,6.4,10,Unknown,malayalam
Mere Sajna,1975,136,6.2,10,"Drama, Romance",hindi
